시도,시군구,성별,총합계,한국계중국인,베트남,중국,우즈베키스탄,네팔,미국,캄보디아,인도네시아,미얀마,필리핀,타이,몽골,스리랑카,카자흐스탄,한국계러시아인,방글라데시,일본,캐나다,러시아(연방),파키스탄,타이완,인도,키르기즈,라오스,오스트레일리아,영국,프랑스,말레이시아,남아프리카공화국,우크라이나,티모르민주공화국,독일,튀르키예,뉴질랜드,이집트,나이지리아,타지키스탄,홍콩,시리아,모로코,에티오피아,브라질,이탈리아,이란,스페인,가나,투르크메니스탄,예멘공화국,싱가포르,멕시코,아프가니스탄,네덜란드,리비아,사우디아라비아,르완다,폴란드,카메룬,튀니지,케냐,부룬디,탄자니아,콜롬비아,스웨덴,요르단,아일랜드,알제리,우간다,이라크,아제르바이잔,벨기에,페루,스위스,라이베리아,콩고민주공화국,노르웨이,수단,벨라루스,칠레,덴마크,오스트리아,핀란드,루마니아,헝가리,세네갈,아르헨티나,포르투갈,에콰도르,이스라엘,그리스,기니,말리,아랍에미리트연합,체코,코트디부아르,리투아니아,불가리아,베네수엘라,아이티,마카오,무국적,조지아,팔레스타인,짐바브웨,파라과이,시에라리온,가봉,감비아,앙골라,슬로바크,잠비아,크로아티아,코스타리카,아르메니아,도미니카공화국,라트비아,파나마,볼리비아,과테말라,영국외지민,브루나이,말라위,엘살바도르,세르비아,부르키나파소,몰도바,카타르,온두라스,룩셈부르크,마다가스카르,피지,쿠바,에스토니아,슬로베니아,레바논,모잠비크,토고,오만,니카라과,우루과이,쿠웨이트,콩고,국적불명,부탄,알바니아,남수단공화국,바누아투,트리니다드토바고,자메이카,도미니카연방,바레인,보츠와나,에스와티니,키프로스,몰타,베냉,모리타니,소말리아,국제연합,가이아나,솔로몬군도,세인트크리스토퍼네비스,레소토,니제르,바하마,파푸아뉴기니,아이슬란드,북마케도니아,중앙아프리카공화국,적도기니,기니비사우,보스니아-헤르체고비나,마샬군도,모리셔스,몬테네그로,나미비아,몰디브,바베이도스,그레나다,세인트루시아,차드,에리트레아,코소보,벨리즈,통가,키리바시,미이크로네시아,협약난민,앤티카바부다,안도라,영국해외영토시민,팔라우,코모로,지부티,국제연합 전문기구,영국외지시민,모나코,교황청,미상,홍콩거주난민,세인트빈센트그레나딘,수리남,산마리노,나우루,사모아,기타난민
부산광역시,동래구,남성,565,114,78,88,14,3,78,2,14,11,4,7,10,2,,14,2,13,25,3,13,20,2,2,,4,10,1,,8,,1,2,,5,,,1,,,1,,,,3,1,,,,2,1,,2,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,동래구,여성,913,134,156,174,12,1,103,9,14,7,43,21,15,2,2,13,,52,29,12,1,19,,5,2,9,20,3,1,22,,,7,,3,1,,1,3,,,,1,,,2,,,,,2,,1,,,,1,,,,,,,1,,1,,,,,1,,1,,,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,부산진구,총계,"4,308",414,"1,150",474,158,425,240,13,57,56,92,47,53,42,39,80,227,170,75,89,23,87,2,29,11,34,33,17,10,26,4,,9,5,8,1,3,9,6,1,9,5,5,3,,6,1,1,,2,5,,3,1,,,3,,3,2,1,1,3,1,1,3,2,,,,1,6,1,,,2,1,2,3,,1,,1,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,부산진구,남성,"1,958",187,452,165,113,280,120,3,32,25,15,6,25,24,15,39,183,15,47,30,15,44,1,13,2,14,22,5,4,6,3,,4,,3,,2,6,,,2,4,1,1,,3,1,1,,,2,,,1,,,2,,1,1,1,,1,,1,3,1,,,,1,2,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,부산진구,여성,"2,350",227,698,309,45,145,120,10,25,31,77,41,28,18,24,41,44,155,28,59,8,43,1,16,9,20,11,12,6,20,1,,5,5,5,1,1,3,6,1,7,1,4,2,,3,,,,2,3,,3,,,,1,,2,1,,1,2,1,,,1,,,,,4,1,,,1,,2,3,,1,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,북구,총계,"2,843",290,"1,591",212,38,94,116,22,22,14,57,42,24,41,1,8,15,73,38,11,10,21,1,6,3,24,9,4,1,15,2,,2,4,7,1,2,,,,4,,1,1,,,,,,1,,,1,,,,1,,1,,,,,1,,,,,,,,,,,4,1,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,북구,남성,"1,402",143,897,67,26,52,50,9,8,6,4,4,9,16,,4,13,14,24,2,7,8,1,4,,9,5,2,,4,1,,,1,2,,1,,,,2,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,북구,여성,"1,441",147,694,145,12,42,66,13,14,8,53,38,15,25,1,4,2,59,14,9,3,13,,2,3,15,4,2,1,11,1,,2,3,5,1,1,,,,2,,,1,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사상구,총계,"8,030",486,"3,483","1,388",244,182,90,322,156,133,223,74,59,107,14,6,121,72,20,22,388,98,60,22,8,8,9,4,32,7,17,4,3,3,1,3,4,3,,,6,1,13,5,5,3,2,1,,3,15,,1,,,,,4,,,,,5,1,,3,,1,,1,1,2,,,1,,,7,1,,,1,,2,1,2,,,,2,,,,,,51,,,,,1,,,,2,,,,,,,,1,,,,1,,,,,,,3,,1,,,,,,,,1,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사상구,남성,"4,333",248,"1,799",555,193,124,38,256,96,99,123,38,30,93,2,4,93,10,11,4,305,52,34,13,,4,7,1,13,3,10,4,,1,1,1,2,2,,,2,1,2,2,1,,1,,,,5,,,,,,,3,,,,,,1,,1,,1,,1,1,,,,,,,4,,,,,,1,,1,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사상구,여성,"3,697",238,"1,684",833,51,58,52,66,60,34,100,36,29,14,12,2,28,62,9,18,83,46,26,9,8,4,2,3,19,4,7,,3,2,,2,2,1,,,4,,11,3,4,3,1,1,,3,10,,1,,,,,1,,,,,5,,,2,,,,,,2,,,1,,,3,1,,,1,,1,1,1,,,,2,,,,,,17,,,,,1,,,,2,,,,,,,,1,,,,1,,,,,,,2,,1,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사하구,총계,"6,203",650,"1,362",494,427,311,150,299,627,169,377,133,49,172,52,102,85,101,38,77,142,57,29,28,34,24,15,8,4,19,32,36,8,8,3,2,5,6,4,1,8,4,1,2,5,4,,1,1,3,4,,1,,,,3,,,,,1,,,1,3,1,3,,1,1,2,,,,1,,,,,,,,1,,2,,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사하구,남성,"3,863",341,734,164,306,261,56,244,561,152,274,85,16,148,23,44,75,10,23,30,124,24,17,22,27,11,6,5,,7,6,28,3,1,2,1,4,2,,1,3,1,,2,,3,,,1,1,,,1,,,,1,,,,,,,,1,2,,3,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,사하구,여성,"2,340",309,628,330,121,50,94,55,66,17,103,48,33,24,29,58,10,91,15,47,18,33,12,6,7,13,9,3,4,12,26,8,5,7,1,1,1,4,4,,5,3,1,,5,1,,1,,2,4,,,,,,2,,,,,1,,,,1,1,,,1,,2,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,서구,총계,"3,425",180,"1,567",203,80,74,87,59,541,90,35,9,15,12,17,60,29,55,32,75,21,68,8,9,5,6,15,2,,7,6,10,3,3,2,2,4,4,,,3,,1,,3,1,,,,3,4,1,,,,,,,,,,,,,,,,2,1,,,1,1,,,,,,,,,1,,1,,1,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,서구,남성,"1,784",79,640,92,47,42,44,22,507,62,5,,4,7,7,34,24,14,16,34,16,37,4,3,1,,11,,,4,3,7,2,2,1,,3,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,서구,여성,"1,641",101,927,111,33,32,43,37,34,28,30,9,11,5,10,26,5,41,16,41,5,31,4,6,4,6,4,2,,3,3,3,1,1,1,2,1,4,,,3,,1,,3,1,,,,1,3,,,,,,,,,,,,,,,,,2,,,,1,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,수영구,총계,"2,449",166,305,277,74,68,451,16,46,22,24,25,71,3,15,61,24,149,103,71,11,56,19,14,6,33,54,28,3,46,6,1,17,6,19,1,,2,6,1,6,9,,20,7,7,3,1,,4,4,,3,,1,,2,,2,,3,5,1,,,9,3,,1,6,1,5,2,,4,4,,,3,1,4,1,4,1,,,,,2,,,,,1,,1,,1,,,1,,,,,,,,,1,,,2,1,,1,1,,,,,,,,,,,1,,1,2,2,,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,수영구,남성,"1,040",70,128,99,38,27,219,10,31,5,3,4,25,3,,19,14,40,56,25,9,28,15,5,1,10,35,12,,12,,1,7,1,12,1,,1,,1,,5,,14,2,4,2,1,,1,,,3,,,,1,,2,,3,2,,,,6,,,1,3,,,1,,3,4,,,,1,2,1,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,수영구,여성,"1,409",96,177,178,36,41,232,6,15,17,21,21,46,,15,42,10,109,47,46,2,28,4,9,5,23,19,16,3,34,6,,10,5,7,,,1,6,,6,4,,6,5,3,1,,,3,4,,,,1,,1,,,,,3,1,,,3,3,,,3,1,5,1,,1,,,,3,,2,,2,1,,,,,2,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,2,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,연제구,총계,"1,304",191,295,197,24,11,110,28,40,3,52,19,39,2,5,20,6,61,30,26,4,44,3,1,6,13,10,6,3,6,4,,1,1,5,2,,,4,,,,3,1,,1,1,,,3,3,,,,,,3,,1,,,,1,1,,4,,,,,1,2,1,,,,,,1,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,연제구,남성,506,95,92,50,16,9,48,17,29,,7,1,17,,1,8,4,14,20,8,4,25,3,1,1,7,3,3,1,2,,,1,,3,2,,,1,,,,1,,,,,,,1,1,,,,,,,,1,,,,,,,2,,,,,1,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,연제구,여성,798,96,203,147,8,2,62,11,11,3,45,18,22,2,4,12,2,47,10,18,,19,,,5,6,7,3,2,4,4,,,1,2,,,,3,,,,2,1,,1,1,,,2,2,,,,,,3,,,,,,1,1,,2,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,영도구,총계,"2,744",220,714,187,86,36,76,7,402,127,272,13,13,76,24,69,44,43,13,79,11,55,38,20,8,4,3,1,4,1,5,3,5,2,1,6,1,1,5,,3,1,,,3,3,1,,,1,5,,2,,,,1,1,,8,,1,4,2,,,2,,,,,5,1,,,1,1,,,5,,,1,1,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,2,,2,,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
부산광역시,영도구,남성,"1,773",115,432,70,57,16,31,4,386,122,216,1,6,52,14,33,35,5,8,38,10,30,29,8,1,2,2,,,,4,3,2,,,5,1,,1,,,1,,,1,1,1,,,1,3,,2,,,,1,,,3,,,3,1,,,,,,,,1,1,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,2,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,영도구,여성,971,105,282,117,29,20,45,3,16,5,56,12,7,24,10,36,9,38,5,41,1,25,9,12,7,2,1,1,4,1,1,,3,2,1,1,,1,4,,3,,,,2,2,,,,,2,,,,,,,1,,5,,1,1,1,,,2,,,,,4,,,,,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
부산광역시,중구,총계,"2,741",127,968,129,55,8,34,2,401,438,53,3,9,2,30,112,7,29,4,152,,111,7,2,1,4,3,4,2,6,2,,2,6,3,2,2,,2,,1,,,,2,,2,1,,,1,1,1,,,,,,,1,,,,,,1,,1,1,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,중구,남성,"1,702",60,456,61,35,6,11,,398,432,29,1,3,2,13,49,5,6,1,41,,69,4,,1,,1,1,,,1,,1,4,2,,1,,,,1,,,,1,,1,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,중구,여성,"1,039",67,512,68,20,2,23,2,3,6,24,2,6,,17,63,2,23,3,111,,42,3,2,,4,2,3,2,6,1,,1,2,1,2,1,,2,,,,,,1,,1,1,,,,1,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,해운대구,총계,"5,940",446,794,913,302,229,977,32,73,68,68,55,114,18,27,231,32,221,246,234,13,102,30,14,28,124,81,34,9,40,10,,38,15,46,7,,1,7,1,16,5,9,15,5,16,,,,13,4,,15,,15,,4,2,3,1,1,,4,8,1,4,,,1,2,2,,2,,,27,,3,1,7,2,6,4,,,,4,1,3,13,,,1,1,,1,5,4,1,,,2,,,2,,,,,,,6,,1,3,,,,1,1,,,1,,,,7,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,해운대구,남성,"2,837",221,305,410,234,121,472,10,51,44,20,6,53,14,9,105,23,61,124,94,10,58,21,6,14,55,47,19,6,11,2,,26,8,26,5,,,2,1,1,3,6,11,1,13,,,,6,2,,9,,8,,2,1,1,,,,3,7,,3,,,1,,2,,1,,,14,,,1,6,1,3,1,,,,2,1,1,10,,,1,,,1,2,3,1,,,1,,,,,,,,,,4,,1,2,,,,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시,해운대구,여성,"3,103",225,489,503,68,108,505,22,22,24,48,49,61,4,18,126,9,160,122,140,3,44,9,8,14,69,34,15,3,29,8,,12,7,20,2,,1,5,,15,2,3,4,4,3,,,,7,2,,6,,7,,2,1,2,1,1,,1,1,1,1,,,,2,,,1,,,13,,3,,1,1,3,3,,,,2,,2,3,,,,1,,,3,1,,,,1,,,2,,,,,,,2,,,1,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,총계,총계,"422,426","174,718","32,390","65,470","5,514","6,460","33,376","1,120","2,280","5,206","3,578","2,996","12,477",341,"1,933","1,116","1,534","11,023","9,222","3,611","1,509","7,731","3,077",701,235,"3,102","2,685","3,927","1,664",613,489,42,"2,213","1,075","1,357",437,587,203,"1,360",83,434,467,547,974,571,898,210,93,41,701,459,68,505,95,680,63,335,29,95,118,32,118,317,392,59,234,123,164,110,160,329,220,339,44,70,203,85,133,207,236,200,189,150,159,130,128,127,114,168,77,58,83,221,136,84,88,87,62,7,82,28,70,21,10,39,48,38,64,53,64,42,29,34,28,43,34,44,34,31,38,44,12,37,37,33,8,53,29,51,22,10,20,35,32,17,14,12,38,13,20,38,7,,17,13,9,12,8,10,12,19,5,2,10,16,8,9,7,13,2,2,10,2,5,4,12,9,5,2,2,1,2,8,6,2,4,1,5,3,3,2,4,3,2,,,1,3,1,2,1,,1,,1,1,2,2,1,,1,,,,1,
서울특별시,강남구,총계,"12,044","1,095",280,"1,077",125,17,"4,367",41,84,115,54,221,106,7,63,35,16,605,"1,332",189,26,167,84,11,3,321,256,184,20,65,29,,113,65,151,8,3,6,42,,16,8,38,55,27,32,,4,,74,15,,46,1,40,,11,2,3,1,,,10,23,1,15,3,1,2,12,10,7,15,,,8,,12,7,10,9,5,4,10,1,12,4,3,10,2,,1,15,4,,2,2,7,,,,3,1,1,1,,,,,4,,1,,1,1,,1,3,1,1,,,3,1,,,2,,1,,,1,,2,,,,,,1,,,,1,,1,2,,3,3,,,,1,13,,,,,,,5,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
서울특별시,강남구,남성,"5,447",435,93,540,86,12,"2,078",35,31,76,17,117,37,4,20,16,13,225,580,49,17,72,47,3,,157,115,86,5,20,6,,47,26,72,4,1,1,14,,4,4,19,18,8,14,,1,,39,8,,24,1,17,,3,1,2,1,,,5,12,1,6,2,1,1,8,5,2,6,,,6,,,1,6,3,2,1,2,1,4,3,,5,1,,1,7,2,,1,1,5,,,,,,1,,,,,,1,,1,,,,,1,1,1,1,,,1,,,,2,,1,,,,,1,,,,,,,,,,1,,,2,,1,1,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강남구,여성,"6,597",660,187,537,39,5,"2,289",6,53,39,37,104,69,3,43,19,3,380,752,140,9,95,37,8,3,164,141,98,15,45,23,,66,39,79,4,2,5,28,,12,4,19,37,19,18,,3,,35,7,,22,,23,,8,1,1,,,,5,11,,9,1,,1,4,5,5,9,,,2,,12,6,4,6,3,3,8,,8,1,3,5,1,,,8,2,,1,1,2,,,,3,1,,1,,,,,3,,,,1,1,,,2,,,,,2,1,,,,,,,,1,,1,,,,,,1,,,,,,1,,,2,2,,,,1,8,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
서울특별시,강동구,총계,"8,285","3,400",463,675,276,57,917,103,36,53,120,116,336,10,38,12,43,274,332,62,34,95,65,30,10,125,60,43,28,24,6,,27,40,66,4,3,,24,,6,2,9,18,14,6,,,2,14,12,2,6,,78,,5,,1,,,3,4,4,1,9,1,,1,1,3,3,4,,,4,,2,4,1,6,2,3,,2,8,3,1,2,,2,1,,,,1,,1,,,4,,,,2,,,,1,1,,1,,,,1,,,2,,,,2,2,,,2,1,,,,,1,,,1,,,,,,,,,,,,1,,,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강동구,남성,"3,662","1,634",144,202,207,38,386,91,16,38,29,40,146,10,12,4,31,37,134,16,22,37,44,16,,58,29,21,11,5,1,,4,28,36,1,3,,2,,3,1,2,6,8,1,,,,6,7,2,2,,39,,1,,,,,2,,1,,5,,,1,,1,2,4,,,,,,,1,1,2,2,,2,5,,1,1,,2,1,,,,1,,,,,4,,,,1,,,,1,,,,,,,,,,2,,,,1,1,,,1,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강동구,여성,"4,623","1,766",319,473,69,19,531,12,20,15,91,76,190,,26,8,12,237,198,46,12,58,21,14,10,67,31,22,17,19,5,,23,12,30,3,,,22,,3,1,7,12,6,5,,,2,8,5,,4,,39,,4,,1,,,1,4,3,1,4,1,,,1,2,1,,,,4,,2,4,,5,,1,,,3,3,,1,,,,,,,,,1,,,,,,,1,,,,,1,,1,,,,1,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강북구,총계,"8,818","1,961","1,831","1,461",200,123,364,30,36,259,130,116,"1,120",4,55,35,7,213,78,94,38,140,18,18,7,25,31,39,15,15,14,,18,48,26,2,6,28,33,1,8,3,6,10,16,13,2,3,,8,6,,4,,8,1,5,,,,,2,5,4,,7,1,,,1,2,1,3,,2,2,1,8,2,1,3,1,2,1,1,5,3,2,1,1,1,,,3,,1,2,,,1,4,1,,,,,,,,1,,,1,1,,1,,,,,,,,,2,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강북구,남성,"3,067",826,588,371,104,65,161,12,14,108,27,45,378,1,13,13,3,21,37,10,26,51,10,5,1,14,15,12,,6,5,,4,21,16,1,2,19,4,1,3,1,,3,5,6,1,,,,1,,3,,2,,3,,,,,,1,2,,5,,,,,1,,2,,2,1,1,,,,1,,1,,1,2,1,1,1,,1,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강북구,여성,"5,751","1,135","1,243","1,090",96,58,203,18,22,151,103,71,742,3,42,22,4,192,41,84,12,89,8,13,6,11,16,27,15,9,9,,14,27,10,1,4,9,29,,5,2,6,7,11,7,1,3,,8,5,,1,,6,1,2,,,,,2,4,2,,2,1,,,1,1,1,1,,,1,,8,2,1,2,1,1,1,,3,2,1,,1,,,,2,,1,2,,,1,3,,,,,,,,,1,,,1,1,,1,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울특별시,강서구,총계,"10,543","4,198",588,"1,156",192,76,907,58,50,184,154,153,396,11,58,48,29,454,318,154,30,258,78,21,8,140,85,68,36,29,12,1,56,29,83,27,9,6,35,1,18,8,35,20,13,17,9,3,1,15,12,,14,,,1,7,1,2,1,,3,10,8,2,6,,4,1,2,18,4,6,,,2,1,5,5,4,7,2,2,1,2,7,4,2,2,4,1,,,10,,1,6,4,,3,,1,,,2,,,1,,2,,,,4,2,,1,,1,2,5,,2,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
